region_id,name,neighborhood,cuisine_type,address,phone,email,website,yelp_url,private_dining_info,approximate_capacity,notes
6,Jackson Market and Deli,Culver City (Downtown),Deli / Market / Cafe,"4065 Jackson Ave, Culver City, CA 90232",(310) 425-8426,jacksonmarketanddeli@gmail.com,https://www.jacksonmarketanddeli.com,https://www.yelp.com/biz/jackson-market-culver-city,Contact for catering and large orders.,,"Hidden gem since 1925. Custom deli sandwiches, wraps, coffee, pastries. Craft beer and wine. Daily 7am-8pm."
6,Bianca,Culver City (PLATFORM),French / Italian / Argentine / Bakery,"8850 Washington Blvd, Culver City, CA 90232",(424) 603-4353,,https://www.biancalosangeles.com,https://www.yelp.com/biz/bianca-culver-city-2,Contact restaurant for private events at PLATFORM.,,"Restaurant & bakery by Madeo Ristorante family and former Four Seasons pastry chef. Organic bread, pastries, custom cakes. Dinner Fri-Sat. Reservations via Tock."
6,Margot,Culver City (PLATFORM),Coastal Mediterranean / Spanish / Italian,"8820 Washington Blvd, Ste 301, Culver City, CA 90232",(310) 643-5853,,https://www.margot.la,https://www.yelp.com/biz/margot-culver-city,Indoor/outdoor rooftop venue with 360-degree views. Perfect for special occasions and corporate events. Event inquiries: margot.la/events.,Varies,"LA's favorite rooftop dining destination at PLATFORM. Est. 2018. Brunch Wed-Sun, Dinner Mon-Sun. Reservations via Tock."
6,ESME,Culver City (Downtown),Mediterranean / Middle Eastern / Latin,"3837 Main St, Culver City, CA 90232",,,https://www.esme-la.com,https://www.yelp.com/biz/esme-culver-city,Contact restaurant for events.,,"Cafe by day, restaurant by night. Founded by Ivan & Gabby. Mediterranean & Middle Eastern-Latin fusion. Coffee, wine, dinner. Closed Mondays. Instagram: @esme__la."
6,"Hey, Sunshine Kitchen",Culver City,Vegan / Plant-Based Fast Casual,"3863 Overland Ave, Culver City, CA 90232",(310) 360-3620,hey@heysunshinekitchen.com,https://www.heysunshinekitchen.com,https://www.yelp.com/biz/hey-sunshine-kitchen-culver-city,Catering services available.,,"100% plant-based, non-GMO. By the sisters behind Spork Foods. Bowls, sandwiches, tacos. Daily 11am-9pm. Free pollinator plant on Mondays. Est. 2023."
6,Culver & Main,Culver City (Downtown),American / Breakfast & Brunch,"3829 Main St, Culver City, CA 90232",(424) 228-9850,,https://culverandmain.com,https://www.yelp.com/biz/culver-and-main-culver-city,Contact restaurant for groups.,,Comforting fare and neighborhood connections. Breakfast and brunch. Mon-Sun 8am-4pm.
6,Nong La Vietnamese Cafe (Culver City),Culver City,Vietnamese,"9552 Washington Blvd, Culver City, CA 90232",(310) 876-1588,,https://www.nonglacafe.com,https://www.yelp.com/biz/nong-l%C3%A1-vietnamese-cafe-culver-city,Contact restaurant for groups.,,"Second location of the popular Sawtelle Vietnamese cafe. Pho, banh mi, rice dishes."
6,Potato Chips Deli (Culver City),Culver City (Downtown),Deli / Sandwiches,"3835 Main St, Culver City, CA 90232",(310) 730-6499,,https://www.potatochipsdeli.com,https://www.yelp.com/biz/potato-chips-deli-culver-city-culver-city,Not available.,,Gourmet sandwich shop with house-baked bread and 30+ potato chip flavors. Multiple LA locations.
6,Rocco's Tavern,Culver City (Downtown),Pizza / Italian-American / Sports Bar,"3843 Main St, Culver City, CA 90232",(310) 559-5500,,https://www.roccostavern.com/locations/culver-city,https://www.yelp.com/biz/roccos-tavern-culver-city,Contact restaurant for group dining.,,Casual pizza and sports bar on Main Street.
6,Little Fatty,Mar Vista,Taiwanese / Chinese Comfort Food,"3809-3813 Grandview Blvd, Los Angeles, CA 90066",(310) 853-5417,info@littlefattyla.com,https://www.littlefattyla.com,https://www.yelp.com/biz/little-fatty-los-angeles,Contact restaurant for group dining.,,"Chef-owner David Kuo. Scallion pancakes, squid ink soup dumplings, BBQ pork bao. Connected to Accomplice cocktail bar. Dinner nightly 5-10pm."
6,Fatty Mart,Mar Vista,Chinese / Market / Grab-and-Go,"12210 Venice Blvd, Los Angeles, CA 90066",(310) 881-9577,,https://www.fattymart.com,https://www.yelp.com/biz/fatty-mart-los-angeles,Not available.,,"From the Little Fatty team. Grab-and-go lunch, hot bar with mapo tofu pizza-by-the-slice."
6,Taverna at The Mar Vista,Mar Vista,Greek / Mediterranean,"12249 Venice Blvd, Los Angeles, CA 90066",(310) 751-6773,,https://www.themarvista.com,https://www.yelp.com/biz/taverna-at-the-mar-vista-los-angeles,"Available for family, friends, and work events. Contact restaurant to book.",,"Authentic Greek food. Casual setting with full bar, open-air garage doors. Weekend brunch, Sunday BBQ on patio. Closed Mondays."
6,Beethoven Market,Mar Vista,Cal-Italian / Seasonal,"12904 Palms Blvd, Los Angeles, CA 90066",(323) 579-1391,neighbor@beethovenmarket.com,https://www.beethovenmarket.com,https://www.yelp.com/biz/beethoven-market-los-angeles-2,Contact restaurant for group reservations.,,"One of Resy's 10 restaurants that defined LA dining in 2025. Chef Michael Leonard. No dish over $35, pastas under $20, cocktails capped at $15. Former 75-year-old grocery store. Reservations via Resy."
6,Quiadaiyn Restaurant,Mar Vista,Oaxacan / Mexican,"12326 Venice Blvd, Los Angeles, CA 90066",(310) 313-7654,,https://www.quiadaiyn.com,https://www.yelp.com/biz/quiadaiyn-restaurant-los-angeles,Spacious back patio for group dinners. Catering available. Live music for celebrations.,,"Family-run Oaxacan specialties. House-made salsas, tortillas, tamales. 4.9 stars on OpenTable. Daily 8am-10pm. Reservations via OpenTable."
6,Saby's Coffee & Kitchen,Mar Vista,Mexican / Breakfast,"12900 Venice Blvd, Los Angeles, CA 90066",(310) 439-1438,,https://cafesabys.com,https://www.yelp.com/biz/sabys-coffee-and-kitchen-los-angeles-4,Contact for catering.,,Contemporary Mexican breakfast. Scratch-made staples. Since 2020. Daily 8am-3pm.
6,Blueys Mar Vista,Mar Vista,French-Californian-Australian / Cafe,"12825 Venice Blvd, Los Angeles, CA 90066",(310) 881-9122,,https://www.blueyskitchen.com,https://www.yelp.com/biz/blueys-mar-vista-los-angeles,Contact restaurant for events.,,Neighborhood bistro. Locally sourced produce. Breakfast/lunch daily + dinner Wed-Sun 5-9pm. Also has Santa Monica location.
6,Rutt's Hawaiian Cafe,Mar Vista,Hawaiian,"11707 Washington Pl, Los Angeles, CA 90066",(310) 398-6326,,https://www.ruttscafe.com,https://www.yelp.com/biz/rutts-hawaiian-cafe-los-angeles-4,Catering available via Rutt's Catering.,,"Since 1976. All-day breakfast, poke, spam musubi. Featured on Food Network. Daily 7:30am-9pm."
6,Cafe Brasil (Mar Vista),Mar Vista / Culver City,Brazilian,"11736 W Washington Blvd, Los Angeles, CA 90066",(310) 391-1216,,https://www.cafe-brasil.com,https://www.yelp.com/biz/cafe-brasil-los-angeles,Contact restaurant for groups.,,"Brazilian comfort food since 1991. All-day breakfast, feijoada. Daily 10am-9pm."
6,Atmosphere Mar Vista,Mar Vista,French-American,"Venice Blvd, Los Angeles, CA 90066",,,,,Contact restaurant for events.,,French American restaurant with new owner. Open sky outdoor location on Venice Blvd.
6,Electric Bleu,Mar Vista,Australian / Bistro,"3523 S Centinela Ave, Los Angeles, CA 90066",(424) 316-9416,,https://electricbleu.com,https://www.yelp.com/biz/electric-bleu-los-angeles-2,Contact restaurant.,,"Chef Craig Hopson (Perth native, Le Cirque NYC veteran). Australian-inflected bistro. Opened 2025. Named one of best new LA restaurants of 2025."
6,Versailles Cuban Food,Palms,Cuban,"10319 Venice Blvd, Los Angeles, CA 90034",(310) 558-3168,,https://www.versaillesrestaurant.com,https://www.yelp.com/biz/versailles-cuban-food-los-angeles-2,Contact restaurant for large parties.,,"LA Cuban institution since 1971. Famous garlic sauce, roast pork, roast chicken. Mon-Thu 11am-9pm, Fri-Sun til 10pm."
6,Madre Oaxacan Restaurant and Mezcaleria,Palms,Oaxacan / Mexican / Mezcal Bar,"10426 National Blvd, Los Angeles, CA 90034",(310) 559-4732,palmslocation@madrerestaurants.com,https://madrerestaurants.com/madre-palms/,https://www.yelp.com/biz/madre-oaxacan-restaurant-and-mezcaleria-los-angeles-6,Contact restaurant for private events and group dining.,,Oaxacan cuisine and extensive mezcal selection. Est. 2012. Happy Hour Mon-Fri 3-6pm. Free parking at Iman Center Fri-Sat 5-9pm.
6,Simpang Asia,Palms,Indonesian,"10433 National Blvd, Ste 2, Los Angeles, CA 90034",(310) 815-9075,,https://www.simpangasia.com,https://www.yelp.com/biz/simpang-asia-los-angeles,Contact restaurant for group dining.,,"Authentic Indonesian since 2002. Nasi Goreng, Rendang, Satay. Also has Mar Vista, Venice, and Culver City locations. Daily 11:30am-10pm."
6,Kotoya Ramen,Palms,Japanese / Ramen,"10422 National Blvd, Los Angeles, CA 90034",(424) 326-9149,,https://kotoya-la.com,https://www.yelp.com/biz/kotoya-ramen-los-angeles-8,Small venue - not recommended for parties of 4+.,Very small,Underrated Westside ramen. Excellent tonkotsu. Mostly takeout-oriented. Daily 11:30am-10pm.
6,Mee & Greet,Palms,Southeast Asian,"12608 W Washington Blvd, Ste B, Culver City, CA 90066",(310) 876-0838,,https://meeandgreet.com,https://www.yelp.com/biz/mee-and-greet-culver-city-2,Contact restaurant.,,Casual Southeast Asian spot and neighborhood hangout in Palms.
6,Lobster & Beer,Palms,Seafood / Casual,"3456 Motor Ave, Ste 101, Los Angeles, CA 90034",(424) 298-8106,,https://ilovelobsterandbeer.com,https://www.yelp.com/biz/lobster-and-beer-los-angeles-3,Contact restaurant.,,Popular casual seafood spot in the Palms area.
6,Tsujita LA Artisan Noodle,Sawtelle,Japanese / Ramen / Tsukemen,"2057 Sawtelle Blvd, Los Angeles, CA 90025",(310) 231-7373,,https://www.tsujita.com/sawtelle-la,https://www.yelp.com/biz/tsujita-la-artisan-noodle-los-angeles-2,Not typically available for private events.,,Sawtelle's most famous ramen. Signature tsukemen dip-style ramen. Branch of Tokyo's Nidaime Tsujita. Perpetual lines. Also has Annex across the street at 2050 Sawtelle.
6,Kojima,Sawtelle,Japanese / Omakase / Kappo,"2130 Sawtelle Blvd, Ste 211, Los Angeles, CA 90025",(424) 248-0116,,https://kojima-2130.square.site,https://www.yelp.com/biz/kojima-los-angeles,Very intimate space - potential for full buyout (8 seats). Contact restaurant.,8 seats,Chef Hayato Kojima. Michelin Bib Gourmand. 12-course kappo omakase $200. Walk-in $80 mini omakase at 5pm. Reservations via Tock. Closed Mondays.
6,The Mulberry,Sawtelle,Korean-American / Modern Bistro,"1800 Sawtelle Blvd, Los Angeles, CA 90025",(310) 598-5191,,https://www.themulberrylosangeles.com,https://www.yelp.com/biz/the-mulberry-los-angeles,Contact restaurant for group dining.,,"Modern Korean-American reimagining of neighborhood bistro. Alumni of Benu, Marea, Daniel, French Laundry. Reservations via Resy (released 3 weeks out). Walk-ins available at 5:30pm and after 8pm. Wed-Sun 5:30-9pm."
6,Hermanito,Sawtelle,Mexican / Bar-Forward,"2024 Sawtelle Blvd, Los Angeles, CA 90025",(424) 388-2585,,https://www.hermanitola.com,https://www.yelp.com/biz/hermanito-los-angeles,Great patio for group dining. Contact for private events.,,Bar-forward Mexican with housemade Sonoran tortillas. Japanese-influenced cocktails. One of West LA's best patios. 4.4 stars on OpenTable.
6,Nong La Vietnamese Cafe,Sawtelle,Vietnamese,"2055 Sawtelle Blvd, Los Angeles, CA 90025",(310) 268-1881,,https://www.nonglacafe.com,https://www.yelp.com/biz/nong-l%C3%A1-vietnamese-cafe-los-angeles-2,Contact restaurant for groups.,,"Family-run. Pho, banh mi, rice dishes. Free-range chicken, cage-free eggs, prime beef. Also has Culver City and La Brea locations."
6,Nanban-Kan,Sawtelle / West LA,Japanese / Yakitori / Izakaya,"11330 Santa Monica Blvd, Los Angeles, CA 90025",(310) 478-1591,,https://nanbankan.weeblyte.com,https://www.yelp.com/biz/nanban-kan-los-angeles-2,Contact restaurant. Reservations strongly recommended.,,Decades-old yakitori institution. Budget-friendly. Transports you to Japan. Reservations essential (often turned away without one).
6,Echigo Sushi,West LA,Japanese / Sushi,"12217 Santa Monica Blvd, Ste 201, Los Angeles, CA 90025",(310) 820-9787,,https://echigosushi.com,https://www.yelp.com/biz/echigo-los-angeles-2,Contact restaurant for groups.,,"Humble strip-mall sushi counter. High quality at reasonable prices. Fish hand-picked daily. Lunch & dinner Mon-Fri, dinner only Sat, closed Sun."
6,Tuk Tuk Thai,Sawtelle,Thai / Fusion,"1638 Sawtelle Blvd, Los Angeles, CA 90025",(213) 510-2319,,https://www.tuktukthailosangeles.com,https://www.yelp.com/biz/tuk-tuk-thai-los-angeles-2,Contact restaurant.,,"Thai-inspired with creative twists: wagyu laab burgers, pandan milkshakes, spice-dusted fries with curry ketchup."
6,Daikokuya (Sawtelle),Sawtelle,Japanese / Ramen,"2208 Sawtelle Blvd, Los Angeles, CA 90025",(310) 575-4999,,https://group.bishamon-ten.com/daikokuya/sawtelle/,https://www.yelp.com/biz/daikokuya-sawtelle-los-angeles,Not typically available.,,Sawtelle location of the famous Little Tokyo ramen shop.
6,Chinchikurin,Sawtelle,Japanese / Okonomiyaki,"2119 Sawtelle Blvd, Los Angeles, CA 90025",(310) 478-0521,,https://www.chinchikurin-usa.com,https://www.yelp.com/biz/chinchikurin-sawtelle-los-angeles-2,Contact restaurant.,,Japanese chain specializing in okonomiyaki (savory pancakes).
6,Tatsu Ramen,Sawtelle,Japanese / Ramen,"2123 Sawtelle Blvd, Los Angeles, CA 90025",(310) 684-2889,,https://tatsuramen.com/tatsu-ramen-sawtelle/,https://www.yelp.com/biz/tatsu-ramen-los-angeles,Not typically available.,,Customizable ramen bowls. Stands out among Sawtelle's many ramen joints.
6,Marugame Udon,Sawtelle,Japanese / Udon,"2029 Sawtelle Blvd, Los Angeles, CA 90025",(424) 317-2222,,https://www.marugameudon.com/locations/sawtelle/,https://www.yelp.com/biz/marugame-udon-los-angeles-9,Not typically available.,,Fresh hand-made udon noodles. Quick service. Part of Japanese chain.
6,Ippudo,Sawtelle (North End),Japanese / Ramen,"Sawtelle Blvd (north end), Los Angeles, CA 90025",,,,,Contact restaurant.,,Hakata-based chain. Lighter tonkotsu ramen. Northern end of Sawtelle.
6,Artelice Patisserie,Sawtelle,French / Bakery / Patisserie,"11301 W Olympic Blvd, Ste 123, Los Angeles, CA 90064",(424) 293-8846,,https://artelicela.com,https://www.yelp.com/biz/artelice-patisserie-los-angeles-2,Not available.,,"Upscale French pastries. Elaborate, glossy confections."
6,Coffee Tomo,Sawtelle,Korean-Japanese Coffee / Cafe,"11309 Mississippi Ave, Los Angeles, CA 90025",(310) 444-9390,,,https://www.yelp.com/biz/coffee-tomo-los-angeles,Not available.,,"Korean-Japanese inspired coffee shop. House-roasted coffee, honey butter bread, specialty pretzels."
6,Sonoritas Prime Tacos,Sawtelle,Mexican / Sonoran,"2004 Sawtelle Blvd, Los Angeles, CA 90025",(310) 444-9100,,https://www.sonoritastacos.com,https://www.yelp.com/biz/sonoritas-prime-tacos-los-angeles,Contact restaurant.,,Vibrant flavors from Mexico's Sonora region brought to Sawtelle.
6,Tigawok,Sawtelle,Chinese / Fast Casual,"2224 Sawtelle Blvd, Los Angeles, CA 90064",(424) 208-3308,,https://www.tigawok.com,https://www.yelp.com/biz/tigawok-los-angeles-69,Not available.,,Fast-casual with self-tumbling robot woks. Cheap and tasty.
6,Tasty Noodle House,West LA / Sawtelle,Chinese / Dumplings / Noodles,"2117 Sawtelle Blvd, Los Angeles, CA 90025",(424) 248-3232,,https://www.tastynoodlehouse.us,https://www.yelp.com/biz/tasty-noodle-house-los-angeles-13,Contact restaurant.,,SGV chain outpost. Solid dumplings and noodles without the wait.
6,Dan Modern Chinese,Sawtelle,Chinese / Modern,"2049 Sawtelle Blvd, Los Angeles, CA 90025",(310) 235-2089,,https://danmodernchinese.com,https://www.yelp.com/biz/dan-modern-chinese-los-angeles,Contact restaurant.,,Modern Chinese cuisine on Sawtelle.
6,Big Boi,Sawtelle,Filipino / Rice Plates,"2027 Sawtelle Blvd, Los Angeles, CA 90025",(424) 832-7199,,https://www.gobigboi.com,https://www.yelp.com/biz/big-boi-filipino-los-angeles-2,Not available.,,"Takeout-oriented Filipino rice and pancit combo plates. Pork sisig, chicken adobo, longganisa."
6,Sea Salt Poke,Sawtelle,Hawaiian / Poke,"11301 W Olympic Blvd #106, Los Angeles, CA 90064",(424) 293-0723,,https://www.seasaltpoke.com,https://www.yelp.com/biz/sea-salt-poke-los-angeles-3,Not available.,,"Fresh poke bowls with sauces, veggies, and fruits."
6,HoneyMee,Sawtelle,Ice Cream / Dessert,"11301 W Olympic Blvd, Ste 104, Los Angeles, CA 90064",(310) 473-0500,,https://honeymee.com,https://www.yelp.com/biz/honeymee-sawtelle-los-angeles,Not available.,,Ice cream with honeycomb.
6,Torisoba Sumiya,Sawtelle,Japanese / Ramen,"11301 W Olympic Blvd, Ste 101, Los Angeles, CA 90064",(424) 480-5585,,,https://www.yelp.com/biz/torisoba-sumiya-los-angeles-2,Contact restaurant.,,Cozy ramen shop specializing in char-grilled chicken ramen (tori paitan).
6,Ban Ban Burger,Sawtelle,Thai-Inspired / Burgers,"1644 Sawtelle Blvd #3149, Los Angeles, CA 90025",(424) 256-2388,hibanbanburger@gmail.com,https://banbanburger.com,https://www.yelp.com/biz/ban-ban-burger-los-angeles,Not available.,,Thai-inspired smashburgers on Sawtelle.
6,La La Rice,Sawtelle,Thai,"11688 Gateway Blvd, Los Angeles, CA 90064",(424) 832-3083,,https://www.lalarice.com,https://www.yelp.com/biz/lala-rice-thai-eatery-and-more-los-angeles-2,Not available.,,Kitschy Thai spot with solid takeout staples.
6,Seoul House of Tofu,Sawtelle,Korean / Tofu,"2101 Sawtelle Blvd, Los Angeles, CA 90025",(310) 444-9988,,https://www.seoulhouseoftofu.com,https://www.yelp.com/biz/seoul-house-of-tofu-los-angeles,Contact restaurant.,,Korean comfort food specializing in tofu stews.
6,Unetto,Sawtelle,Japanese-Italian / Pasta,"2047 Sawtelle Blvd, Los Angeles, CA 90025",(424) 293-8111,info@unetto.net,https://www.unetto.net,https://www.yelp.com/biz/unetto-tokyo-pasta-factory-los-angeles,Contact restaurant.,,Japanese-style pasta dishes on Sawtelle.
6,Tenkatori,Sawtelle,Japanese / Fried Chicken,"2130 Sawtelle Blvd, Ste 210B, Los Angeles, CA 90025",(310) 606-1002,tenkatoriwestla@gmail.com,https://www.tenkatoriwla.com,https://www.yelp.com/biz/tenkatori-los-angeles-5,Not available.,,"Japanese fried chicken chain. Quick, hearty lunch option."
6,Tiny's Hi-Dive,Sawtelle,American / Dive Bar,"12012 W Pico Blvd, Los Angeles, CA 90064",(424) 888-1388,info@tinyshidive.com,https://tinyshidive.com,https://www.yelp.com/biz/tinys-hi-dive-los-angeles,Contact for private events.,,Chicago-themed dive bar. Cold draft beers and solid bar food.
6,Mori Nozomi,Sawtelle / West LA,Japanese / Sushi / Omakase,"11500 W Pico Blvd, Los Angeles, CA 90064",(424) 273-1146,,https://www.morinozomi.com,https://www.yelp.com/biz/mori-nozomi-los-angeles,Contact restaurant.,,"Woman-led sushi restaurant. Elegant, nuanced omakase for serious sushi fans."
6,Asakura,Sawtelle,Japanese / Kaiseki,"11901 Santa Monica Blvd, Ste 111, Los Angeles, CA 90025",(310) 694-1180,info@asakura.la,https://asakura.la,https://www.yelp.com/biz/asakura-los-angeles,Very intimate. Potential buyout.,Very small,High-end kaiseki. Intimate and delicious.
6,Hide Sushi,Sawtelle / West LA,Japanese / Sushi,"2040 Sawtelle Blvd, Los Angeles, CA 90025",(310) 477-7242,,https://hidesushi.com,https://www.yelp.com/biz/hide-sushi-japanese-restaurant-los-angeles,Contact restaurant.,,Classic neighborhood sushi on Sawtelle.
6,YAKUN,Sawtelle,Japanese / Omakase,"2000 Sawtelle Blvd, Los Angeles, CA 90025",(213) 998-9888,yakun.losangeles@gmail.com,https://ya-kun.com,https://www.yelp.com/biz/yakun-los-angeles,Contact restaurant. Very small and intimate.,Small,New opening. 22-course tasting menu in four parts.
6,Menya TIGRE,Sawtelle,Japanese / Ramen,"2012 Sawtelle Blvd, Los Angeles, CA 90025",(310) 231-9290,,https://tigre-la.com,https://www.yelp.com/biz/menya-tigre-los-angeles-4,Not available.,,Newer ramen addition to Sawtelle.
6,Dong Ting Noodle,Sawtelle,Chinese / Hunan Noodles,"1947 Sawtelle Blvd, Ste C, Los Angeles, CA 90025",(310) 867-5937,,https://dongtingnoodle.com,https://www.yelp.com/biz/dong-ting-noodle-los-angeles,Contact restaurant.,,Hunan-style noodles. Known for beef noodle soup and dry chili beef noodles.
6,WADAYA,Sawtelle,Korean,"11555 W Olympic Blvd, Ste B, Los Angeles, CA 90064",(424) 371-5085,,https://wadaya.co,https://www.yelp.com/biz/wadaya-los-angeles,Contact restaurant.,,Korean dining on Sawtelle.
6,Kaz Soba,Sawtelle,Japanese / Soba,"2047 Sawtelle Blvd, Los Angeles, CA 90025",,,,,Contact restaurant.,,Soba noodle restaurant on Sawtelle.
6,Din Tai Fung,Century City (Westfield),Taiwanese / Dim Sum / Dumplings,"10250 Santa Monica Blvd, Ste 2400, Los Angeles, CA 90067",(424) 382-1118,,https://dtf.com/en-us/locations/los-angeles,https://www.yelp.com/biz/din-tai-fung-los-angeles-4,Private dining rooms available. Visit dtf.com/en-us/private-dining. Reservations for up to 6 online (30 days ahead). 7+ walk-in only.,Private rooms available,Most popular restaurant in Westfield Century City. Weekend waits up to 2 hours. Famous xiao long bao. Mon-Thu 11am-9:30pm.
6,Javier's Century City,Century City (Westfield),Elevated Mexican,"10250 Santa Monica Blvd, Los Angeles, CA 90067",(424) 313-8143,,https://www.javiersfinestfoods.com/century-city,https://www.yelp.com/biz/javiers-century-city-los-angeles,"Fully private room (14 guests, TV/AV), Marcos Room (semi-private with TV), Private dining table (20 guests), Patio (120 guests), Front Patio (40 standing).",14-120,"Hand-shaken margaritas, rare tequilas. 2-hour dining limit. 20% auto-gratuity for 6+. $20 min per person. 4.6 stars OpenTable."
6,Hinoki & the Bird,Century City,Asian Fusion / California / Silk Road,"10 W Century Dr, Los Angeles, CA 90067",(310) 552-1200,events@HinokiandtheBird.com,https://www.hinokiandthebird.com,https://www.yelp.com/biz/hinoki-and-the-bird-los-angeles,"Private dining room, patio (retractable roof, heated floors), or full restaurant buyout. Email events@HinokiandtheBird.com.",Full buyout available,Travel-inspired modern California cooking. Non-tipping (20% fee added). Valet $8 lunch / $10 dinner. Reservations via Resy. Closed Sun-Mon.
6,Terra at Eataly,Century City (Westfield),Italian / Wood-Fired Grill,"10250 Santa Monica Blvd, Los Angeles, CA 90067",(213) 310-8000,,https://www.eataly.com/us_en/stores/los-angeles/restaurants/la-terra,https://www.yelp.com/biz/terra-at-eataly-los-angeles,Two private dining rooms. Capacity 50-350 guests. Indoor-outdoor terrace lounge. Contact via Eataly website for events.,50-350,"Rooftop restaurant atop Eataly. Wood-burning Italian grill, Hollywood Hills views. 4.6 stars OpenTable. Reservations via Tock."
6,Super Peach by Momofuku,Century City (Westfield),Korean-American / Reimagined Diner,"10250 Santa Monica Blvd, Ste 1025, Los Angeles, CA 90067",(310) 421-8250,,https://www.momofuku.com/restaurants/super-peach,https://www.yelp.com/biz/super-peach-los-angeles,Contact restaurant for group dining and private events.,196 seats total,"David Chang's Momofuku concept. Korean Fried Chicken Wings, lobster noodles, Super Peach ribeye. Happy Hour Mon-Fri 3-6pm. Opened late 2025."
6,Casa Dani,Century City (Westfield),Spanish / Andalusian / Mediterranean,"10250 Santa Monica Blvd, Ste 1799, Los Angeles, CA 90067",(310) 361-8679,,https://www.sbe.com/restaurants/casa-dani/casa-dani-century-city/,https://www.yelp.com/biz/casa-dani-los-angeles,"Large venue (17,000 sq ft, 400 seats). Contact for private events and buyouts.",400 seats,"Michelin-recognized Chef Dani Garcia. Andalusian cuisine. Tapas happy hour $7/piece daily 5-6pm. Lunch 11:30am-3pm, Dinner 4:30-10pm."
6,Katsuya Century City,Century City (Westfield),Japanese / Sushi / Robata,"10250 Santa Monica Blvd, #1799, Los Angeles, CA 90067",(310) 564-0567,katsuyacenturycity@sbe.com,https://www.sbe.com/restaurants/katsuya/katsuya-century-city/,https://www.yelp.com/biz/katsuya-los-angeles-8,"17,000 sq ft space. Contact katsuyacenturycity@sbe.com for private events.","Large (17,000 sq ft)","Master Sushi Chef Katsuya Uechi. 4th LA location, 11th globally. Striking bar, open-air garden, refined dining room and patio."
6,Lumiere Brasserie,Century City (Fairmont Century Plaza),French / Modern American Brasserie,"2025 Avenue of the Stars, Los Angeles, CA 90067",(310) 424-3031,,https://www.lumierebrasserie.com,https://www.yelp.com/biz/lumi%C3%A8re-brasserie-los-angeles,"French garden outdoor area, brasserie, bar, patisserie. Contact hotel events team for private dining.",,"At Fairmont Century Plaza. Chef Ramon Bojorquez. Breakfast, lunch, dinner. Seasonal California-French cuisine. Vegan/GF options."
6,Meizhou Dongpo,Century City (Westfield),Chinese / Sichuan / Peking Duck,"10250 Santa Monica Blvd, Ste 200A, Los Angeles, CA 90067",(310) 788-0120,,https://www.meizhou.us.com/century-city,https://www.yelp.com/biz/meizhou-dongpo-restaurant-los-angeles,Contact restaurant for group dining and private rooms.,,"Beijing-based group with 100+ mainland China locations. Peking duck carved tableside, Dan Dan noodles, Dongpo Pork. Closed 3-4pm daily."
6,Haidilao Hot Pot,Century City (Westfield),Chinese / Sichuan Hot Pot,"10250 Santa Monica Blvd, Ste 2610, Los Angeles, CA 90067",(424) 382-1234,,https://haidilaounitedstates.com,https://www.yelp.com/biz/haidilao-hotpot-century-city-los-angeles,Private dining rooms available. Contact restaurant.,,"Sichuan hot pot with extensive condiment bar. Known for excellent service. Late night hours (til 11pm, midnight Fri-Sat). $30-$100/person."
6,Ramen Nagi,Century City (Westfield),Japanese / Ramen,"10250 Santa Monica Blvd, Ste 2850, Los Angeles, CA 90067",,,https://ramennagiusa.com,https://www.yelp.com/biz/ramen-nagi-los-angeles,Not available for private events.,,"Tokyo-born ramen shop. 24-hour simmered tonkotsu broth. No reservations. First LA outpost. Lunch 11am-2:30pm, Dinner 5-9pm."
6,True Food Kitchen,Century City (Westfield),American / Health-Forward,"10250 Santa Monica Blvd, Ste 1400, Los Angeles, CA 90067",(310) 736-4900,,https://www.truefoodkitchen.com/locations/la-centurycity/,https://www.yelp.com/biz/true-food-kitchen-los-angeles,"Private dining, catering, and group events available via website.",,"Seasonal, chef-crafted menu. Proudly sourced produce and proteins. Online ordering and catering available."
6,Sushi Zo (West LA),West LA,Japanese / Sushi / Omakase,"9824 National Blvd, Los Angeles, CA 90034",(310) 842-3977,,https://sushizo.us,https://www.yelp.com/biz/sushi-zo-west-los-angeles-los-angeles,Contact restaurant for buyout inquiries.,Small counter,High-end omakase in West LA near Palms border.
6,Utamaro Sushi Izakaya,West LA (Westdale),Japanese / Sushi / Izakaya,"Westdale neighborhood, West LA, Los Angeles, CA",,,,,Very new. Contact restaurant for details.,Small,"Very new izakaya by the chef behind Sushi Takeda. Okonomi nigiri, sashimi, rolls. Opened early 2026."
6,Hamasaku,West LA,Japanese / Sushi,"11043 Santa Monica Blvd, Los Angeles, CA 90025",(310) 479-7636,info@hamasakula.com,http://www.hamasakula.com,https://www.yelp.com/biz/hamasaku-los-angeles,Contact restaurant for private events.,,Creative sushi and Japanese cuisine on Santa Monica Blvd in West LA.
6,Izakaya Sasaya,West LA,Japanese / Izakaya,"11613 Santa Monica Blvd, Los Angeles, CA 90025",(310) 477-4404,,https://www.izakaya-sasaya.com,https://www.yelp.com/biz/izakaya-sasaya-los-angeles-6,Contact restaurant for group dining.,,Japanese izakaya in West LA.
